store_id,event_time,coef,se,t,p,raw_mean_diff,n_events,weight_sum
CA_4,0,0.6618561967385467,0.030776682984713862,21.505117918889336,1.394307804512453e-102,0.6602581944436616,911.0,911.0
CA_4,1,0.6735300942819034,0.03587582147409915,18.773928138988094,1.2341352970474478e-78,0.6719320919870176,911.0,911.0
CA_4,2,0.5949990281610406,0.03670935773276045,16.208374782597925,4.400523975718772e-59,0.5934010258661552,911.0,911.0
CA_4,3,0.5788680481234192,0.03614717023555619,16.014200955459998,1.0170486105792358e-57,0.5772700458285335,911.0,911.0
CA_4,4,0.59437170670822,0.036199084697808456,16.41952308104089,1.386522282926522e-60,0.5927737044133344,910.0,910.0
CA_4,5,0.6022336926789342,0.03677167354823862,16.377652539770835,2.761988971126607e-60,0.6006356903840481,907.0,907.0
CA_4,6,0.5629549079402185,0.036840186858927725,15.28100034063193,1.0235735117706624e-52,0.5613569056453324,902.0,902.0
CA_4,7,0.5396677345360033,0.03680735984422926,14.661951762362373,1.1297808680248859e-48,0.538069732241118,899.0,899.0
CA_4,8,0.5408800157428032,0.03718024952162338,14.547509032402724,6.056869857906854e-48,0.5392820134479176,893.0,893.0
TX_1,-8,0.05975809947567591,0.02521435092961325,2.3700034810530224,0.01778791778390575,0.07553446321254599,774.0,774.0
TX_1,-7,0.07190970722117992,0.02506320896885322,2.869134088557623,0.004115972669465542,0.08768607095804916,777.0,777.0
TX_1,-6,0.022981413344960323,0.025625023567984934,0.8968348178876429,0.36980706586974066,0.03875777708182736,778.0,778.0
TX_1,-5,0.06149716594960209,0.024370270132701648,2.5234503193742244,0.011620947967947196,0.07727352968647032,778.0,778.0
TX_1,-4,0.04050086902449293,0.024245492626539293,1.67044941706651,0.09483047937832086,0.05627723276136196,778.0,778.0
TX_1,-3,0.05335227477032434,0.02316829099550679,2.302814427731047,0.021289286410670603,0.069128638507192,778.0,778.0
TX_1,-2,0.03448757074500172,0.0210401290486,1.6391330426415094,0.10118555480705088,0.05026393448187077,778.0,778.0
TX_1,0,0.6575125331497295,0.03535631100159323,18.59675159888996,3.4137724318218584e-77,0.6732888968865992,778.0,778.0
TX_1,1,0.7134114143870369,0.0441398510810123,16.162524270362255,9.268730006817884e-59,0.729187778123906,778.0,778.0
TX_1,2,0.6338217493958241,0.04276126474453477,14.822334025488141,1.0506921753361102e-49,0.6495981131326928,778.0,778.0
TX_1,3,0.5960499699583631,0.042245650438695416,14.109144107588504,3.336022298915493e-45,0.6118263336952318,778.0,778.0
TX_1,4,0.5707636481152889,0.041983788025589004,13.59485827642351,4.295920122754302e-42,0.5865400118521572,777.0,777.0
TX_1,5,0.5550922652350169,0.04190052159466063,13.247860506484772,4.6425020319975e-40,0.5708686289718848,775.0,775.0
TX_1,6,0.5714855751059534,0.04303380827920249,13.279921019263888,3.027132835451471e-40,0.5872619388428229,772.0,772.0
TX_1,7,0.5309659679002211,0.043171827213626966,12.29889958728975,9.181645463390043e-35,0.5467423316370891,771.0,771.0
TX_1,8,0.5509513221789312,0.04324750939803732,12.739492512924564,3.567075410198733e-37,0.566727685915799,768.0,768.0
TX_2,-8,-0.013523945586929287,0.027471054104786844,-0.49229802159549213,0.6225086785249198,0.013730236209737593,818.0,818.0
TX_2,-7,0.003986867550796642,0.025628666734374122,0.1555628153472887,0.8763776370884506,0.03124104934746248,822.0,822.0
TX_2,-6,0.03932966901072342,0.02532537354763323,1.552974882552086,0.12042913537151781,0.0665838508073884,824.0,824.0
TX_2,-5,0.028491885440909595,0.024949192517445325,1.1419962959116652,0.25345555934861175,0.055746067237574554,824.0,824.0
TX_2,-4,0.043636952862010484,0.024621831814136262,1.7722870171242486,0.07634692525102203,0.07089113465867695,824.0,824.0
TX_2,-3,0.03865389718263478,0.023932620567949755,1.6151134420440176,0.10628613051156761,0.06590807897930165,824.0,824.0
TX_2,-2,0.05092289313832532,0.02140847599899763,2.3786323295833665,0.01737699857416206,0.07817707493498906,824.0,824.0
TX_2,0,0.7061483724240598,0.0393281474944014,17.95529200872185,4.3628118825785424e-72,0.7334025542207253,824.0,824.0
TX_2,1,0.7296954469564568,0.047422671689549924,15.387058994342842,1.9991448918362547e-53,0.7569496287531219,824.0,824.0
TX_2,2,0.6317600480897185,0.04649399089688147,13.58799354288369,4.718387138122482e-42,0.6590142298863838,824.0,824.0
TX_2,3,0.6333082294897536,0.0464285868493058,13.640480412322152,2.3004012822906967e-42,0.660562411286419,824.0,824.0
TX_2,4,0.6400941882303429,0.04446548695751237,14.395303684450036,5.538109038699369e-47,0.6673483700270082,823.0,823.0
TX_2,5,0.6500572839160794,0.045945242342804275,14.148522257558367,1.907230188550842e-45,0.6773114657127447,819.0,819.0
TX_2,6,0.5824832132656882,0.04563151779487831,12.76493181498044,2.573759290063564e-37,0.6097373950623529,819.0,819.0
TX_2,7,0.5650480044378012,0.04740555227695533,11.919447771363291,9.372772384355485e-33,0.5923021862344653,814.0,814.0
TX_2,8,0.5757748544693005,0.04683206551346829,12.294457828338048,9.70054340240981e-35,0.6030290362659667,810.0,810.0
TX_3,-8,0.01277590981783714,0.02541742905664399,0.5026436697970278,0.6152148204248713,0.027006581846690386,864.0,864.0
TX_3,-7,0.04405589194443469,0.024737722865410348,1.7809194558499997,0.07492560973168659,0.058286563973285827,867.0,867.0
TX_3,-6,0.03436626372257512,0.02348193422931848,1.4635192904878747,0.14332533909207748,0.048596935751427005,867.0,867.0
TX_3,-5,0.03286201165494704,0.02344537366495866,1.401641625531541,0.16102229030269333,0.04709268368380005,867.0,867.0
TX_3,-4,0.051264902988602444,0.02296679277932342,2.2321315597341607,0.025606269126871063,0.06549557501745486,867.0,867.0
TX_3,-3,0.036234332252934306,0.02341839426851228,1.547259467813042,0.12180069127752578,0.0504650042817859,867.0,867.0
TX_3,-2,0.036833210436269796,0.02060661776058622,1.7874457062390796,0.07386547993949809,0.051063882465122314,867.0,867.0
TX_3,0,0.7635747735216205,0.036927138404336535,20.677875581931097,5.480156289981222e-95,0.7778054455504713,867.0,867.0
TX_3,1,0.7462265076759032,0.04302234526345437,17.345091326524926,2.1483649325665888e-67,0.7604571797047546,867.0,867.0
TX_3,2,0.7126762087903808,0.0430636000001207,16.549387621759056,1.6173943552279524e-61,0.7269068808192328,867.0,867.0
TX_3,3,0.6542369793306995,0.04251826795573865,15.38719733390263,1.9948761541634907e-53,0.6684676513595512,867.0,867.0
TX_3,4,0.6038943167008319,0.04276164962971463,14.122334426527642,2.7667207595219354e-45,0.618124988729683,865.0,865.0
TX_3,5,0.6363969197610293,0.043570002024104514,14.606309162183452,2.5601665312664136e-48,0.6506275917898809,864.0,864.0
TX_3,6,0.6263413212001722,0.04371047267709734,14.329319333312808,1.435203431000758e-46,0.6405719932290239,860.0,860.0
TX_3,7,0.5874023607686789,0.04427906112834709,13.265917248471846,3.6492812923353527e-40,0.6016330327975296,857.0,857.0
TX_3,8,0.6133026883264252,0.04273984521929667,14.349670317699802,1.070448823260804e-46,0.6275333603552768,853.0,853.0
WI_1,-8,0.020124874842894415,0.026542015128637377,0.758227088084988,0.4483150474985297,0.005934880397978224,891.0,891.0
WI_1,-7,0.03516350618581848,0.0259414363912362,1.3554957272025914,0.1752596690084841,0.02097351174090467,894.0,894.0
WI_1,-6,0.07434244182709002,0.024311583273466622,3.057902111551348,0.0022289237309094925,0.06015244738217591,894.0,894.0
WI_1,-5,0.0704957861727639,0.02328350616390412,3.0277135100061474,0.0024641157381021855,0.05630579172784878,894.0,894.0
WI_1,-4,0.11625738367762749,0.022781558541125436,5.103135655436339,3.3407135083556714e-07,0.10206738923271279,894.0,894.0
WI_1,-3,0.08523565100943484,0.022065144180206667,3.862909315856394,0.00011204460937498026,0.07104565656451918,894.0,894.0
WI_1,-2,0.10305060580567578,0.02017046534703023,5.108985044851645,3.238939864017451e-07,0.08886061136076102,894.0,894.0
WI_1,0,0.5852352998735437,0.032443871549239875,18.038392828221365,9.733368844465808e-73,0.5710453054286295,894.0,894.0
WI_1,1,0.6767544892014247,0.03983520001332507,16.98885631238319,9.93066490032456e-65,0.6625644947565096,894.0,894.0
WI_1,2,0.6250157116936792,0.04012831721570222,15.575427903792349,1.0693505096622853e-54,0.6108257172487646,894.0,894.0
WI_1,3,0.6373817346592319,0.03964504723813264,16.077209615383317,3.686121120892378e-58,0.6231917402143171,894.0,894.0
WI_1,4,0.580077213856297,0.03931993828126232,14.752749857003954,2.953797078183856e-49,0.5658872194113818,893.0,893.0
WI_1,5,0.6284721248881051,0.03976247042683151,15.80566091949899,2.843920424487825e-56,0.6142821304431896,888.0,888.0
WI_1,6,0.5968284939763886,0.0396452717123776,15.054216258279636,3.2391529829523293e-51,0.5826384995314741,881.0,881.0
WI_1,7,0.6020681343673984,0.04060923689403407,14.825891359112159,9.964832119754917e-50,0.5878781399224824,880.0,880.0
WI_1,8,0.6024452186552566,0.04028005562375786,14.956414764728482,1.4144350704196006e-50,0.5882552242103417,876.0,876.0
WI_2,-8,0.065333673667068,0.024580607481418094,2.657935680249462,0.007862089624391454,0.04066659733453548,891.0,891.0
WI_2,-7,0.067226155619524,0.023607323638263702,2.847682212928243,0.004403887558919447,0.04255907928699379,892.0,892.0
WI_2,-6,0.06195515711263309,0.023752575708259845,2.608355315802171,0.009097846330796478,0.03728808078010279,895.0,895.0
WI_2,-5,0.06922724335160363,0.023701452026367118,2.920801783561214,0.003491318785437739,0.04456016701907462,895.0,895.0
WI_2,-4,0.09631947063608856,0.02161311183795807,4.456529506636213,8.329714056187469e-06,0.07165239430355871,895.0,895.0
WI_2,-3,0.07793914710802327,0.021793249099003494,3.5762977220127805,0.000348494742252529,0.05327207077549351,895.0,895.0
WI_2,-2,0.07013489650113024,0.01742214195889052,4.025618472551844,5.682576114821042e-05,0.0454678201685999,895.0,895.0
WI_2,0,0.7700147436292234,0.033508471231457664,22.979703798194638,7.439286927960901e-117,0.745347667296693,895.0,895.0
WI_2,1,0.7958849204453431,0.040108343535347084,19.84337547482951,1.2572699990383324e-87,0.7712178441128129,895.0,895.0
WI_2,2,0.7492554835758004,0.03973588078867017,18.855892173640566,2.6286690045400985e-79,0.7245884072432691,895.0,895.0
WI_2,3,0.6904836353750677,0.039769785014092326,17.362015789886634,1.6000559115198787e-67,0.6658165590425381,895.0,895.0
WI_2,4,0.6963634841037486,0.039422452107444224,17.66413418946745,7.921898874638642e-70,0.6716964077712163,893.0,893.0
WI_2,5,0.7133375709129877,0.039781192503853494,17.931528091921543,6.69150465416992e-72,0.6886704945804584,892.0,892.0
WI_2,6,0.6571258918724605,0.04059037674902231,16.18920405532547,6.010096512190903e-59,0.6324588155399288,886.0,886.0
WI_2,7,0.6650180028306425,0.04040975616879557,16.4568674963738,7.48764000392857e-61,0.6403509264981125,883.0,883.0
WI_2,8,0.6456688905920841,0.04023451222211369,16.047638083138278,5.938117946082782e-58,0.6210018142595538,883.0,883.0
WI_3,-8,0.026909042448392824,0.02701474098610306,0.9960873754901219,0.31920769326873544,0.040799238590275275,865.0,865.0
WI_3,-7,-0.012130269035848979,0.026524272344926648,-0.4573271182750904,0.6474359407466034,0.0017599271060348765,867.0,867.0
WI_3,-6,0.04174052290226042,0.0247060775209132,1.6894840092251755,0.09112671374137137,0.05563071904414204,869.0,869.0
WI_3,-5,0.026662105625560546,0.026019669254196045,1.0246904126677514,0.3055092882074777,0.04055230176744227,869.0,869.0
WI_3,-4,0.07487022712298236,0.024909068960441864,3.00574169359296,0.0026493395170104593,0.0887604232648641,869.0,869.0
WI_3,-3,0.04808757564720981,0.02369837601639128,2.029150673191675,0.04244294594594626,0.06197777178909121,869.0,869.0
WI_3,-2,0.037492672848833924,0.021595642714418713,1.7361221124389725,0.08254224528265092,0.05138286899071541,869.0,869.0
WI_3,0,0.7075584744519806,0.03504122587483661,20.19217241369641,1.147081417657777e-90,0.7214486705938631,869.0,869.0
WI_3,1,0.7764890661799275,0.043916937880886346,17.68085626292887,5.889492993740158e-70,0.7903792623218099,869.0,869.0
WI_3,2,0.6895691943000556,0.04490784313409398,15.355206266331136,3.2686828476980285e-53,0.7034593904419368,869.0,869.0
WI_3,3,0.6608252200303584,0.04388934858488331,15.05661946092234,3.123556964581731e-51,0.6747154161722415,869.0,869.0
WI_3,4,0.6802017239214266,0.04438339997958289,15.325588491064922,5.158522398173741e-53,0.6940919200633102,866.0,866.0
WI_3,5,0.6442791670410506,0.045058506094884085,14.298724544580534,2.228565507970838e-46,0.6581693631829336,861.0,861.0
WI_3,6,0.6696690026372447,0.04500481267428039,14.879942007178958,4.448849565389229e-50,0.6835591987791276,859.0,859.0
WI_3,7,0.645606376045962,0.04485374515636869,14.39358907032747,5.677165225734894e-47,0.6594965721878463,856.0,856.0
WI_3,8,0.6195267717601534,0.04460362779695705,13.889605002093994,7.32380873522454e-44,0.6334169679020368,854.0,854.0
