store_id,direction,event_time,coef,se,t,p,raw_mean_diff,n_events,weight_sum
TX_2,down,8,0.6094787193041155,0.06350677129340071,9.597066688972886,8.22518990491067e-22,0.636806523316727,458.0,458.0
TX_2,up,-8,-0.023713516890874517,0.045687571199363314,-0.5190364965429587,0.6037352907296444,0.003445304653941857,356.0,356.0
TX_2,up,-7,0.0160018208805748,0.0404608420915981,0.39548907173876297,0.6924819851613486,0.043160642425389424,358.0,358.0
TX_2,up,-6,0.04393041440027744,0.03779215561601649,1.162421504786023,0.24506429225365256,0.07108923594509,359.0,359.0
TX_2,up,-5,0.05252899895805614,0.037846484272893804,1.3879492366924597,0.16515250340725485,0.07968782050286793,359.0,359.0
TX_2,up,-4,0.07799363645330881,0.03944553024125361,1.9772490311650104,0.0480134878321896,0.10515245799811905,359.0,359.0
TX_2,up,-3,0.06327319921843894,0.03834098624974501,1.6502757338137002,0.09888655309968751,0.09043202076325194,359.0,359.0
TX_2,up,-2,0.05597018616103348,0.03445521697897169,1.6244328455453512,0.1042834618357986,0.08312900770584601,359.0,359.0
TX_2,up,0,0.5979153880998195,0.054735652909446646,10.92369153043623,8.881117109460469e-28,0.6250742096446318,359.0,359.0
TX_2,up,1,0.6211544508096171,0.06581433423899273,9.437981223877586,3.8003044284247344e-21,0.6483132723544298,359.0,359.0
TX_2,up,2,0.5140487727650213,0.06591647463761693,7.798487033644637,6.265378944195894e-15,0.5412075943098332,359.0,359.0
TX_2,up,3,0.5751809981023353,0.06578693269614345,8.74308885563916,2.2682215502941886e-18,0.6023398196471478,359.0,359.0
TX_2,up,4,0.5915614816160095,0.06375005846885559,9.279387279385956,1.7045594827009834e-20,0.6187203031608218,359.0,359.0
TX_2,up,5,0.5964070447523351,0.06693840992216472,8.909788049130999,5.113021516496859e-19,0.6235658662971414,356.0,356.0
TX_2,up,6,0.5322771538333223,0.06786526136992552,7.843146008558671,4.393965827988624e-15,0.5594359753781378,356.0,356.0
TX_2,up,7,0.540396786162949,0.07123130509239335,7.586506880114103,3.286449081124227e-14,0.5675556077077607,354.0,354.0
TX_2,up,8,0.5319210980471532,0.06930387410411275,7.675200050837952,1.6516069079823374e-14,0.5590799195919659,352.0,352.0
TX_3,down,-8,0.00486060992319188,0.032571891159533246,0.1492271326643329,0.8813744109238715,0.04731460601485091,508.0,508.0
TX_3,down,-7,-0.009101368574952329,0.03054198076098212,-0.29799536075209226,0.7657067044478468,0.03335262751670971,510.0,510.0
TX_3,down,-6,-0.020757920722154564,0.029502018148405047,-0.7036101943173941,0.48167556101828335,0.021696075369508336,510.0,510.0
TX_3,down,-5,-0.026405038140366738,0.029526711854627668,-0.8942762834673148,0.3711740860549225,0.01604895795129359,510.0,510.0
TX_3,down,-4,0.013219098713371537,0.02813392705230454,0.46986326113647614,0.6384527138740974,0.0556730948050351,510.0,510.0
TX_3,down,-3,-0.0027500966350832113,0.027766590501193768,-0.09904336778276672,0.9211038368494343,0.03970389945657805,510.0,510.0
TX_3,down,-2,-0.0005661365530457279,0.02482114947845449,-0.02280863557657358,0.9818029196237027,0.041887859538615076,510.0,510.0
TX_3,down,0,0.7710464242459745,0.05039314812422358,15.300620281655686,7.5731407234393745e-53,0.813500420337638,510.0,510.0
TX_3,down,1,0.784172058172289,0.05790021451048284,13.543508686488796,8.655388049761175e-42,0.8266260542639521,510.0,510.0
TX_3,down,2,0.7724552233568982,0.058014632310619194,13.314834423513279,1.8979274842884107e-40,0.8149092194485615,510.0,510.0
